Bundle Name m X Y_low Y Y_high R Rxtheta
22.0000000000 HepB 2.0000000000 0.0000000000 0.0000000000 0.3306355688 0.0000000000 0.2755296406 0.3306355687
23.0000000000 Hib 1.0000000000 45279730.2935351357 0.4292252752 1.5577772181 1.5577772181 1.9304450906 2.3165341088
23.0000000000 Hib 2.0000000000 7219096.4229488671 0.8064583717 2.7605706721 2.7605706721 2.3695549094 2.8434658912
24.0000000000 IPV 1.0000000000 20033012.7116457298 0.4172468955 1.3028978807 1.3028978807 1.8765722044 2.2518866453
24.0000000000 IPV 2.0000000000 1388922.3278391175 0.7839525567 2.7273028289 2.7273028289 2.3034277956 2.7641133547
25.0000000000 IPV 1.0000000000 14889617.0841149911 0.4891171741 2.4694216162 2.4694216162 2.1998095219 2.6397714263
25.0000000000 IPV 2.0000000000 37609209.6323690116 0.9189874469 2.5183867969 2.5183867969 2.7001904781 3.2402285737
26.0000000000 IPV 1.0000000000 14582946.9929447249 0.6188829550 3.1245742898 3.1245742898 2.7834324563 3.3401189475
26.0000000000 IPV 2.0000000000 36834601.4150022045 1.1628004430 3.1865302328 3.1865302328 3.4165675437 4.0998810525
27.0000000000 IPV 1.0000000000 20534327.8932765201 0.3493694101 0.9974949516 0.9974949516 1.5712925156 1.8855510188
27.0000000000 IPV 2.0000000000 887607.1462083273 0.6564196049 2.2949433561 2.2949433561 1.9287074844 2.3144489812
28.0000000000 IPV 1.0000000000 6075648.3504147399 0.4651604146 2.3484703533 2.3484703533 2.0920637494 2.5104764993
28.0000000000 IPV 2.0000000000 15346286.6890701074 0.8739758168 2.3950372395 2.3950372395 2.5679362506 3.0815235007
29.0000000000 IPV 1.0000000000 6075648.3504147381 0.5589910561 2.8221961327 2.8221961327 2.5140680250 3.0168816300
29.0000000000 IPV 2.0000000000 15346286.6890701093 1.0502713679 2.8781563393 2.8781563393 3.0859319750 3.7031183700
30.0000000000 MMR 1.0000000000 5737047.1740131965 0.3792194476 1.4077153814 1.4077153814 1.2660128269 1.5192153923
30.0000000000 MMR 2.0000000000 12365996.5213261135 0.5288866531 1.4818902480 1.4818902480 1.5539871731 1.8647846077
31.0000000000 MMR 1.0000000000 12151296.7008294761 0.8923892932 4.5054345405 4.5054345405 4.0135300256 4.8162360308
31.0000000000 MMR 2.0000000000 30692573.3781402111 1.6766832194 4.5947710131 4.5947710131 4.9264699744 5.9117639692
32.0000000000 MMR 1.0000000000 12704464.5662342086 0.5889370056 2.4953290902 2.4953290902 2.6487502406 3.1785002888
32.0000000000 MMR 2.0000000000 5398579.1291051023 1.1065359054 3.6347331544 3.6347331544 3.2512497594 3.9014997112
33.0000000000 MMR 1.0000000000 18103043.6953393109 0.4814555231 1.5838628558 1.5838628558 1.3198857131 1.5838628558
33.0000000000 MMR 2.0000000000 0.0000000000 0.0000000000 1.5838628558 0.0000000000 1.6201142869 1.9441371442
