Bundle Name m X Y_low Y Y_high R Rxtheta
25.0000000000 IPV 1.0000000000 31965323.3812857792 3.9086951027 4.0698986032 4.0698986032 4.8385710336 5.8062852404
25.0000000000 IPV 2.0000000000 20533503.3351982236 0.4891171741 1.9206982174 1.9206982174 1.7675511332 2.1210613599
26.0000000000 IPV 1.0000000000 4674857.6581580117 4.9456958443 7.1588326834 7.1588326834 6.1222735528 7.3467282633
26.0000000000 IPV 2.0000000000 46742690.7497889251 0.6188829550 1.6614231099 1.6614231099 2.2364932706 2.6837919248
27.0000000000 IPV 1.0000000000 4939902.5074886214 2.7919250734 3.9355075088 3.9355075088 3.4561221669 4.1473466003
27.0000000000 IPV 2.0000000000 16482032.5319962259 0.3493694101 1.1297884554 1.1297884554 1.2625365237 1.5150438285
28.0000000000 IPV 1.0000000000 21421935.0394848473 3.7172488120 5.5218957592 5.5218957592 4.6015797993 5.5218957592
28.0000000000 IPV 2.0000000000 0.0000000000 0.0000000000 2.0171726402 0.0000000000 1.6809772002 2.0171726402
29.0000000000 IPV 1.0000000000 4939902.5074886233 4.4670801174 6.2968120141 6.2968120141 5.5297954670 6.6357545604
29.0000000000 IPV 2.0000000000 16482032.5319962241 0.5589910561 1.8076615287 1.8076615287 2.0200584380 2.4240701256
30.0000000000 MMR 1.0000000000 0.0000000000 0.0000000000 3.3415764036 0.0000000000 2.7846470030 3.3415764036
30.0000000000 MMR 2.0000000000 18103043.6953393109 0.4814555231 1.2206924561 1.2206924561 1.0172437134 1.2206924561
31.0000000000 MMR 1.0000000000 21310215.5875238515 7.1313743303 7.4254884720 7.4254884720 8.8279234777 10.5935081732
31.0000000000 MMR 2.0000000000 21533654.4914458357 0.8923892932 3.3653830345 3.3653830345 3.2248790064 3.8698548076
32.0000000000 MMR 1.0000000000 1350041.9875788447 4.7063879808 6.8837090422 6.8837090422 5.8260345099 6.9912414119
32.0000000000 MMR 2.0000000000 16753001.7077604663 0.5889370056 1.5195965510 1.5195965510 2.1282758543 2.5539310252
33.0000000000 MMR 1.0000000000 7665904.1572318673 2.3452170616 3.1204382704 3.1204382704 2.9031426202 3.4837711442
33.0000000000 MMR 2.0000000000 10437139.5381074436 0.2934703045 1.0716842295 1.0716842295 1.0605306799 1.2726368159
