Bundle Name m X Y_low Y Y_high R Rxtheta
22.0000000000 HepB 3.0000000000 2696970.3322950043 0.2166451871 0.2342954656 0.2342954656 0.3947221652 0.4736665983
23.0000000000 Hib 1.0000000000 49801856.3841889948 0.8064583717 1.5159931595 1.5159931595 2.2875504524 2.7450605429
23.0000000000 Hib 2.0000000000 0.0000000000 0.0000000000 0.4292252752 0.0000000000 1.9304450906 2.3165341088
23.0000000000 Hib 3.0000000000 2696970.3322950047 1.8631486094 2.0149410042 2.0149410042 3.3946106211 4.0735327453
24.0000000000 IPV 1.0000000000 0.0000000000 0.0000000000 1.4878187227 0.0000000000 2.2237118352 2.6684542022
24.0000000000 IPV 2.0000000000 18724964.7071898431 0.4172468955 1.4878187227 1.4878187227 1.8765722044 2.2518866453
24.0000000000 IPV 3.0000000000 2696970.3322950038 1.8111537645 1.9587100925 1.9587100925 3.2998773014 3.9598527617
25.0000000000 IPV 1.0000000000 39946397.1088197380 0.9189874469 2.2960955630 2.2960955630 2.6067435388 3.1280922466
25.0000000000 IPV 2.0000000000 9855459.2753692567 0.4891171741 2.2960955630 2.2960955630 2.1998095219 2.6397714263
25.0000000000 IPV 3.0000000000 2696970.3322950047 2.1231228340 2.2960955630 2.2960955630 3.8682772194 4.6419326633
26.0000000000 IPV 1.0000000000 48720578.0756519213 1.1628004430 2.1949676404 2.1949676404 3.2983285593 3.9579942712
26.0000000000 IPV 2.0000000000 0.0000000000 0.0000000000 0.6188829550 0.0000000000 2.7834324563 3.3401189475
26.0000000000 IPV 3.0000000000 2696970.3322950047 2.6864003205 2.9052637735 2.9052637735 4.8945548490 5.8734658188
27.0000000000 IPV 1.0000000000 0.0000000000 0.0000000000 1.2457812272 0.0000000000 1.8619596706 2.2343516047
27.0000000000 IPV 2.0000000000 18724964.7071898431 0.3493694101 1.2457812272 1.2457812272 1.5712925156 1.8855510188
27.0000000000 IPV 3.0000000000 2696970.3322950047 1.5165163100 1.6400682593 1.6400682593 2.7630551567 3.3156661880
28.0000000000 IPV 1.0000000000 0.0000000000 0.0000000000 1.6586687196 0.0000000000 2.4790663043 2.9748795651
28.0000000000 IPV 2.0000000000 18724964.7071898431 0.4651604146 1.6586687196 1.6586687196 2.0920637494 2.5104764993
28.0000000000 IPV 3.0000000000 2696970.3322950052 2.0191331441 2.1836337395 2.1836337395 3.6788105801 4.4145726961
29.0000000000 IPV 1.0000000000 18724964.7071898431 1.0502713679 2.3619733490 2.3619733490 2.9791354729 3.5749625675
29.0000000000 IPV 2.0000000000 0.0000000000 0.0000000000 0.5589910561 0.0000000000 2.5140680250 3.0168816300
29.0000000000 IPV 3.0000000000 2696970.3322950047 2.4264260959 2.6241092148 2.6241092148 4.4208882507 5.3050659009
30.0000000000 MMR 1.0000000000 0.0000000000 0.0000000000 0.8730347707 0.0000000000 1.5002075060 1.8002490072
30.0000000000 MMR 2.0000000000 16968522.6814723164 0.3658654647 0.8730347707 0.8730347707 1.2660128269 1.5192153923
30.0000000000 MMR 3.0000000000 1134521.0138669945 2.2102842581 2.2102842581 2.2102842581 2.2262330120 2.6714796144
31.0000000000 MMR 1.0000000000 41045889.8574396819 1.6766832194 3.0269150580 3.0269150580 4.7559769872 5.7071723846
31.0000000000 MMR 2.0000000000 0.0000000000 0.0000000000 0.8923892932 0.0000000000 4.0135300256 4.8162360308
31.0000000000 MMR 3.0000000000 1797980.2215300030 3.8736159460 4.1892029251 4.1892029251 7.0576323146 8.4691587775
32.0000000000 MMR 1.0000000000 5558414.0311317444 1.1065359054 2.7646864942 2.7646864942 3.1387320161 3.7664784194
32.0000000000 MMR 2.0000000000 10746649.4426775631 0.5889370056 2.6546357245 2.6546357245 2.6487502406 3.1785002888
32.0000000000 MMR 3.0000000000 1797980.2215300028 2.5564132082 2.7646864942 2.7646864942 4.6577215499 5.5892658599
33.0000000000 MMR 1.0000000000 0.0000000000 0.0000000000 0.9979855108 0.0000000000 1.5640461233 1.8768553479
33.0000000000 MMR 2.0000000000 16305063.4738093074 0.3826302018 0.9979855108 0.9979855108 1.3198857131 1.5838628558
33.0000000000 MMR 3.0000000000 1797980.2215300028 1.3776573378 1.3776573378 1.3776573378 2.3209663316 2.7851595980
34.0000000000 OPV 1.0000000000 39247909.6359096840 0.1337555574 0.1400139200 0.1400139200 0.1915158518 0.2298190222
34.0000000000 OPV 2.0000000000 0.0000000000 0.0000000000 0.0359351393 0.0000000000 0.1616186588 0.1939423905
34.0000000000 OPV 3.0000000000 3595960.4430600055 0.1559845347 0.1686927352 0.1686927352 0.2841999590 0.3410399508
35.0000000000 OPV 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
35.0000000000 OPV 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
35.0000000000 OPV 3.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
36.0000000000 OPV 1.0000000000 8691798.2201717552 0.0487625992 0.1218336421 0.1218336421 0.1383170041 0.1659804049
36.0000000000 OPV 2.0000000000 40211068.0532522425 0.0259531562 0.1047630676 0.1047630676 0.1167245869 0.1400695043
36.0000000000 OPV 3.0000000000 3595960.4430600055 0.1126554973 0.1218336421 0.1218336421 0.2052555259 0.2463066311
37.0000000000 OPV 1.0000000000 47821587.9648869261 0.0525135684 0.1049982864 0.1049982864 0.1489567736 0.1787481284
37.0000000000 OPV 2.0000000000 0.0000000000 0.0000000000 0.0279495528 0.0000000000 0.1257034013 0.1508440815
37.0000000000 OPV 3.0000000000 3595960.4430600065 0.1213213048 0.1312054607 0.1312054607 0.2210444125 0.2652532950
38.0000000000 OPV 1.0000000000 0.0000000000 0.0000000000 0.0759159823 0.0000000000 0.1276772346 0.1532126815
38.0000000000 OPV 2.0000000000 47829403.1426661387 0.0239567595 0.0759159823 0.0759159823 0.1077457725 0.1292949270
38.0000000000 OPV 3.0000000000 3588145.2652807920 0.1039896898 0.1140199949 0.1140199949 0.1894666393 0.2273599672
39.0000000000 OPV 1.0000000000 47821587.9648869261 0.0487625992 0.0974984088 0.0974984088 0.1383170041 0.1659804049
39.0000000000 OPV 2.0000000000 0.0000000000 0.0000000000 0.0259531562 0.0000000000 0.1167245869 0.1400695043
39.0000000000 OPV 3.0000000000 3595960.4430600055 0.1126554973 0.1218336421 0.1218336421 0.2052555259 0.2463066311
40.0000000000 OPV 1.0000000000 47821587.9648869187 0.1091236062 0.1424976743 0.1424976743 0.2021556214 0.2425867457
40.0000000000 OPV 2.0000000000 0.0000000000 0.0000000000 0.0379315360 0.0000000000 0.1705974731 0.2047169678
40.0000000000 OPV 3.0000000000 3595960.4430600069 0.1646503422 0.1780645539 0.1780645539 0.2999888456 0.3599866147
41.0000000000 OPV 1.0000000000 39317567.2417002544 0.0525135684 0.1087762698 0.1087762698 0.1489567736 0.1787481284
41.0000000000 OPV 2.0000000000 0.0000000000 0.0000000000 0.0279495528 0.0000000000 0.1257034013 0.1508440815
41.0000000000 OPV 3.0000000000 3580116.2897781003 0.1213213048 0.1347928645 0.1347928645 0.2210444125 0.2652532950
42.0000000000 OPV 1.0000000000 47821587.9648869261 0.1104268628 0.1274979191 0.1274979191 0.1808760823 0.2170512987
42.0000000000 OPV 2.0000000000 0.0000000000 0.0000000000 0.0339387427 0.0000000000 0.1526398444 0.1831678133
42.0000000000 OPV 3.0000000000 3595960.4430600055 0.1473187273 0.1593209166 0.1593209166 0.2684110724 0.3220932868
43.0000000000 PCV 1.0000000000 0.0000000000 0.0000000000 1.8587336095 0.0000000000 3.0855331684 3.7026398021
43.0000000000 PCV 2.0000000000 33509117.0583836176 0.5789550224 1.8587336095 1.8587336095 2.6038561688 3.1246274025
43.0000000000 PCV 3.0000000000 2696970.3322950043 2.5130841708 2.7178274010 2.7178274010 4.5787771168 5.4945325402
44.0000000000 PCV 1.0000000000 51612160.7537229210 1.1440455971 2.1360625688 2.1360625688 3.2451297116 3.8941556539
44.0000000000 PCV 2.0000000000 0.0000000000 0.0000000000 0.6089009718 0.0000000000 2.7385383844 3.2862460613
44.0000000000 PCV 3.0000000000 2696970.3322950047 2.6430712831 2.8584046804 2.8584046804 4.8156104160 5.7787324992
45.0000000000 PCV 1.0000000000 51612160.7537229210 1.1440455971 2.1360625688 2.1360625688 3.2451297116 3.8941556539
45.0000000000 PCV 2.0000000000 0.0000000000 0.0000000000 0.6089009718 0.0000000000 2.7385383844 3.2862460613
45.0000000000 PCV 3.0000000000 2696970.3322950047 2.6430712831 2.8584046804 2.8584046804 4.8156104160 5.7787324992
46.0000000000 PCV 1.0000000000 51612160.7537229210 1.2940843640 2.4162019220 2.4162019220 3.6707204934 4.4048645921
46.0000000000 PCV 2.0000000000 0.0000000000 0.0000000000 0.6887568370 0.0000000000 3.0976909594 3.7172291513
46.0000000000 PCV 3.0000000000 2696970.3322950043 2.9897035825 3.2332774254 3.2332774254 5.4471658804 6.5365990564
47.0000000000 PCV 1.0000000000 51612160.7537229210 1.2378198264 2.3111496646 2.3111496646 3.5111239502 4.2133487403
47.0000000000 PCV 2.0000000000 0.0000000000 0.0000000000 0.6588108876 0.0000000000 2.9630087438 3.5556104925
47.0000000000 PCV 3.0000000000 2696970.3322950043 2.8597164702 3.0927001460 3.0927001460 5.2103325812 6.2523990975
48.0000000000 PCV 1.0000000000 987880.7198284492 1.0877810596 2.7178274010 2.7178274010 3.0855331684 3.7026398021
48.0000000000 PCV 2.0000000000 32521236.3385551684 0.5789550224 1.9784537651 1.9784537651 2.6038561688 3.1246274025
48.0000000000 PCV 3.0000000000 2696970.3322950043 2.5130841708 2.7178274010 2.7178274010 4.5787771168 5.4945325402
49.0000000000 Rota 1.0000000000 16675675.9123965092 0.3188323795 0.8105303646 0.8105303646 0.9043804114 1.0852564937
49.0000000000 Rota 2.0000000000 3473576.5173898386 0.1696937135 0.8105303646 0.8105303646 0.7631992219 0.9158390663
49.0000000000 Rota 3.0000000000 1574400.0046208221 0.7365936363 1.1023811539 1.1023811539 1.3420553618 1.6104664342
50.0000000000 Rota 1.0000000000 0.0000000000 0.0000000000 0.5614673512 0.0000000000 1.0107781069 1.2129337283
50.0000000000 Rota 2.0000000000 34408107.1691486165 0.1896576798 0.5614673512 0.5614673512 0.8529873656 1.0235848388
50.0000000000 Rota 3.0000000000 1797980.2215300030 0.8232517111 0.8903227693 0.8903227693 1.4999442279 1.7999330735
51.0000000000 Rota 1.0000000000 46372598.9530671909 0.8814777552 1.0386833781 1.0386833781 2.5003458434 3.0004150120
51.0000000000 Rota 2.0000000000 6138551.9114207355 0.4691532078 1.0386833781 1.0386833781 2.1100213781 2.5320256538
51.0000000000 Rota 3.0000000000 1797980.2215300028 2.0364647591 2.2023773767 2.2023773767 3.7103883533 4.4524660240
52.0000000000 Td 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
52.0000000000 Td 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
52.0000000000 Td 3.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
53.0000000000 Td 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
53.0000000000 Td 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
53.0000000000 Td 3.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
54.0000000000 Td 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
54.0000000000 Td 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
54.0000000000 Td 3.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
55.0000000000 Td 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
55.0000000000 Td 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
55.0000000000 Td 3.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
56.0000000000 Td 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
56.0000000000 Td 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
56.0000000000 Td 3.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
57.0000000000 Td 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
57.0000000000 Td 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
57.0000000000 Td 3.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
58.0000000000 Td 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
58.0000000000 Td 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
58.0000000000 Td 3.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
59.0000000000 YF 1.0000000000 16600618.7947296705 0.4801240539 0.9025447647 0.9025447647 1.3618905019 1.6342686023
59.0000000000 YF 2.0000000000 0.0000000000 0.0000000000 0.2555387685 0.0000000000 1.1492882400 1.3791458880
59.0000000000 YF 3.0000000000 898990.1107650015 1.1092233581 1.1995927839 1.1995927839 2.0209774860 2.4251729833
60.0000000000 YF 1.0000000000 16594093.6681903731 0.4796206916 0.6849497093 0.6849497093 1.0320576460 1.2384691752
60.0000000000 YF 2.0000000000 6525.1265392974 0.1936504730 0.6849497093 0.6849497093 0.8709449944 1.0451339933
60.0000000000 YF 3.0000000000 898990.1107650016 0.8405833261 0.9090664066 0.9090664066 1.5315220011 1.8378264014
61.0000000000 YF 1.0000000000 23186299.4765335992 0.5401395606 0.6364698147 0.6364698147 1.5321268147 1.8385521776
61.0000000000 YF 2.0000000000 22003592.6724402979 0.2874811146 0.3056018989 0.3056018989 1.2929492700 1.5515391240
61.0000000000 YF 3.0000000000 898990.1107650014 1.2478762779 1.3495418819 1.3495418819 2.2735996718 2.7283196062
62.0000000000 YF 1.0000000000 16600618.7947296705 0.4795082866 0.6839597045 0.6839597045 1.0320576460 1.2384691752
62.0000000000 YF 2.0000000000 0.0000000000 0.0000000000 0.1936504730 0.0000000000 0.8709449944 1.0451339933
62.0000000000 YF 3.0000000000 898990.1107650016 0.8405833261 0.9090664066 0.9090664066 1.5315220011 1.8378264014
