ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_GNI_4_BH,35,OPV,3,25434873.67,0.08,0.09,0.11,0.08
market_assignments_GNI_4_BH,35,OPV,4,14166263.69,0.12,0.19,0.20,0.12
market_assignments_GNI_4_BH,36,OPV,1,0.00,0.00,0.00,0.06,0.03
market_assignments_GNI_4_BH,36,OPV,2,33645349.94,0.07,0.08,0.11,0.07
market_assignments_GNI_4_BH,36,OPV,3,18853476.77,0.12,0.14,0.16,0.12
market_assignments_GNI_4_BH,36,OPV,4,0.00,0.00,0.00,0.29,0.17
market_assignments_GNI_4_BH,37,OPV,1,0.00,0.00,0.00,0.06,0.03
market_assignments_GNI_4_BH,37,OPV,2,0.00,0.00,0.00,0.11,0.08
market_assignments_GNI_4_BH,37,OPV,3,955818.02,0.12,0.17,0.17,0.12
market_assignments_GNI_4_BH,37,OPV,4,50461730.39,0.18,0.32,0.32,0.18
market_assignments_GNI_4_BH,38,OPV,1,30947597.53,0.02,0.04,0.06,0.02
market_assignments_GNI_4_BH,38,OPV,2,8295977.80,0.07,0.09,0.10,0.07
market_assignments_GNI_4_BH,38,OPV,3,0.00,0.00,0.00,0.15,0.11
market_assignments_GNI_4_BH,38,OPV,4,12173973.07,0.16,0.26,0.27,0.16
market_assignments_GNI_4_BH,39,OPV,1,7448255.52,0.03,0.06,0.06,0.03
market_assignments_GNI_4_BH,39,OPV,2,0.00,0.00,0.00,0.11,0.07
market_assignments_GNI_4_BH,39,OPV,3,0.00,0.00,0.00,0.16,0.12
market_assignments_GNI_4_BH,39,OPV,4,43969292.89,0.17,0.20,0.29,0.17
market_assignments_GNI_4_BH,40,OPV,1,0.00,0.00,0.00,0.09,0.04
market_assignments_GNI_4_BH,40,OPV,2,0.00,0.00,0.00,0.15,0.10
market_assignments_GNI_4_BH,40,OPV,3,955818.02,0.17,0.23,0.23,0.17
market_assignments_GNI_4_BH,40,OPV,4,50461730.39,0.25,0.43,0.43,0.25
market_assignments_GNI_4_BH,41,OPV,1,0.00,0.00,0.00,0.06,0.03
market_assignments_GNI_4_BH,41,OPV,2,0.00,0.00,0.00,0.11,0.08
market_assignments_GNI_4_BH,41,OPV,3,0.00,0.00,0.00,0.17,0.12
market_assignments_GNI_4_BH,41,OPV,4,42897683.53,0.18,0.32,0.32,0.18
market_assignments_GNI_4_BH,42,OPV,1,0.00,0.00,0.00,0.08,0.03
market_assignments_GNI_4_BH,42,OPV,2,0.00,0.00,0.00,0.14,0.09
market_assignments_GNI_4_BH,42,OPV,3,955818.02,0.15,0.21,0.21,0.15
market_assignments_GNI_4_BH,42,OPV,4,50461730.39,0.22,0.38,0.38,0.22
market_assignments_GNI_4_BH,43,PCV,1,11384217.51,0.58,1.22,1.34,0.58
market_assignments_GNI_4_BH,43,PCV,2,0.00,0.00,0.00,2.35,1.60
market_assignments_GNI_4_BH,43,PCV,3,0.00,0.00,0.00,3.55,2.57
market_assignments_GNI_4_BH,43,PCV,4,24821869.89,3.76,5.19,6.54,3.76
market_assignments_GNI_4_BH,44,PCV,1,0.00,0.00,0.00,1.41,0.61
market_assignments_GNI_4_BH,44,PCV,2,16462833.29,1.68,2.13,2.47,1.68
market_assignments_GNI_4_BH,44,PCV,3,0.00,0.00,0.00,3.73,2.70
market_assignments_GNI_4_BH,44,PCV,4,37846297.79,3.95,4.03,6.87,3.95
market_assignments_GNI_4_BH,45,PCV,1,0.00,0.00,0.00,1.41,0.61
market_assignments_GNI_4_BH,45,PCV,2,14021646.51,1.68,2.20,2.47,1.68
market_assignments_GNI_4_BH,45,PCV,3,2441186.79,2.70,3.68,3.73,2.70
market_assignments_GNI_4_BH,45,PCV,4,37846297.79,3.95,4.03,6.87,3.95
market_assignments_GNI_4_BH,46,PCV,1,0.00,0.00,0.00,1.59,0.69
market_assignments_GNI_4_BH,46,PCV,2,0.00,0.00,0.00,2.79,1.90
market_assignments_GNI_4_BH,46,PCV,3,16462833.29,3.06,3.73,4.22,3.06
market_assignments_GNI_4_BH,46,PCV,4,37846297.79,4.47,4.56,7.78,4.47
market_assignments_GNI_4_BH,47,PCV,1,0.00,0.00,0.00,1.52,0.66
market_assignments_GNI_4_BH,47,PCV,2,0.00,0.00,0.00,2.67,1.82
market_assignments_GNI_4_BH,47,PCV,3,16462833.29,2.92,3.56,4.04,2.92
market_assignments_GNI_4_BH,47,PCV,4,37846297.79,4.28,4.36,7.44,4.28
market_assignments_GNI_4_BH,48,PCV,1,19844721.83,0.58,1.09,1.34,0.58
market_assignments_GNI_4_BH,48,PCV,2,971516.01,1.60,2.33,2.35,1.60
market_assignments_GNI_4_BH,48,PCV,3,0.00,0.00,0.00,3.55,2.57
market_assignments_GNI_4_BH,48,PCV,4,15389849.56,3.76,5.85,6.54,3.76
market_assignments_GNI_4_BH,49,Rota,1,862864.75,0.17,0.39,0.39,0.17
market_assignments_GNI_4_BH,49,Rota,2,9999718.26,0.47,0.60,0.69,0.47
market_assignments_GNI_4_BH,49,Rota,3,5470581.97,0.75,0.98,1.04,0.75
market_assignments_GNI_4_BH,49,Rota,4,5390487.46,1.10,1.81,1.92,1.10
market_assignments_GNI_4_BH,50,Rota,1,19956428.14,0.19,0.23,0.44,0.19
market_assignments_GNI_4_BH,50,Rota,2,0.00,0.00,0.00,0.77,0.52
market_assignments_GNI_4_BH,50,Rota,3,0.00,0.00,0.00,1.16,0.84
market_assignments_GNI_4_BH,50,Rota,4,16249659.25,1.23,1.78,2.14,1.23
market_assignments_GNI_4_BH,51,Rota,1,0.00,0.00,0.00,1.08,0.47
market_assignments_GNI_4_BH,51,Rota,2,10970945.61,1.29,1.64,1.90,1.29
market_assignments_GNI_4_BH,51,Rota,3,18107320.28,2.08,2.15,2.88,2.08
market_assignments_GNI_4_BH,51,Rota,4,25230865.19,3.05,3.11,5.30,3.05
market_assignments_GNI_4_BH,52,Td,1,30558943.92,0.02,0.02,0.05,0.02
market_assignments_GNI_4_BH,52,Td,2,25888126.58,0.06,0.06,0.09,0.06
