ExpName[i], vacc_id, vacc_name, market, X_bm, YLow_bm, YHigh_bm, theta_Rbm, min_price\n
market_assignments_GNI_3_BH,41,OPV,2,36201320.16,0.09,0.10,0.14,0.09
market_assignments_GNI_3_BH,41,OPV,3,1189617.65,0.16,0.29,0.29,0.16
market_assignments_GNI_3_BH,42,OPV,1,0.00,0.00,0.00,0.09,0.03
market_assignments_GNI_3_BH,42,OPV,2,51417548.41,0.11,0.17,0.17,0.11
market_assignments_GNI_3_BH,42,OPV,3,0.00,0.00,0.00,0.35,0.20
market_assignments_GNI_3_BH,43,PCV,1,0.00,0.00,0.00,1.52,0.58
market_assignments_GNI_3_BH,43,PCV,2,36206087.39,1.82,2.90,2.90,1.82
market_assignments_GNI_3_BH,43,PCV,3,0.00,0.00,0.00,6.02,3.33
market_assignments_GNI_3_BH,44,PCV,1,0.00,0.00,0.00,1.60,0.61
market_assignments_GNI_3_BH,44,PCV,2,10354746.97,1.91,2.91,3.04,1.91
market_assignments_GNI_3_BH,44,PCV,3,43954384.12,3.50,3.63,6.33,3.50
market_assignments_GNI_3_BH,45,PCV,1,0.00,0.00,0.00,1.60,0.61
market_assignments_GNI_3_BH,45,PCV,2,45907264.52,1.91,1.97,3.04,1.91
market_assignments_GNI_3_BH,45,PCV,3,8401866.56,3.50,6.09,6.33,3.50
market_assignments_GNI_3_BH,46,PCV,1,8401866.56,0.69,1.73,1.81,0.69
market_assignments_GNI_3_BH,46,PCV,2,45907264.52,2.16,2.23,3.44,2.16
market_assignments_GNI_3_BH,46,PCV,3,0.00,0.00,0.00,7.16,3.96
market_assignments_GNI_3_BH,47,PCV,1,8401866.56,0.66,1.65,1.73,0.66
market_assignments_GNI_3_BH,47,PCV,2,45907264.52,2.07,2.13,3.29,2.07
market_assignments_GNI_3_BH,47,PCV,3,0.00,0.00,0.00,6.85,3.79
market_assignments_GNI_3_BH,48,PCV,1,36206087.39,0.58,1.52,1.52,0.58
market_assignments_GNI_3_BH,48,PCV,2,0.00,0.00,0.00,2.90,1.82
market_assignments_GNI_3_BH,48,PCV,3,0.00,0.00,0.00,6.02,3.33
market_assignments_GNI_3_BH,49,Rota,1,247086.87,0.45,0.45,0.45,0.17
market_assignments_GNI_3_BH,49,Rota,2,0.00,0.00,0.00,0.85,0.53
market_assignments_GNI_3_BH,49,Rota,3,21476565.57,1.08,1.76,1.76,0.98
market_assignments_GNI_3_BH,50,Rota,1,0.00,0.00,0.00,0.50,0.19
