Current WB Status & Gavi Eligibility,Country (group),ISO,Vaccine,Vaccine Sub-type,Routine / Campaign,Year,# Doses,Total Required Supply
HIC,Switzerland,CHE,DTaP-IPV,DTaP-IPV,Routine,2027,5,89298.189473684
HIC,Switzerland,CHE,DTaP-IPV,DTaP-IPV,Routine,2026,5,89979.675789474
HIC,Switzerland,CHE,DTaP-IPV,DTaP-IPV,Routine,2025,5,88485.915789474
HIC,Switzerland,CHE,DTaP-IPV,DTaP-IPV,Routine,2024,5,87479.242105263
HIC,Switzerland,CHE,DTaP-IPV,DTaP-IPV,Routine,2023,5,89064.757894737
HIC,Switzerland,CHE,DTaP-IPV,DTaP-IPV,Routine,2022,5,89713.515789474
HIC,Switzerland,CHE,HepB,HepB,Routine,2032,4,333651.157894737
HIC,Switzerland,CHE,HepB,HepB,Routine,2031,4,335757.157894737
HIC,Switzerland,CHE,HepB,HepB,Routine,2030,4,338614.421052632
HIC,Switzerland,CHE,HepB,HepB,Routine,2029,4,341323.894736842
HIC,Switzerland,CHE,HepB,HepB,Routine,2028,4,344423.368421053
HIC,Switzerland,CHE,HepB,HepB,Routine,2027,4,347580.315789474
HIC,Switzerland,CHE,HepB,HepB,Routine,2026,4,349793.052631579
HIC,Switzerland,CHE,HepB,HepB,Routine,2025,4,351972.947368421
HIC,Switzerland,CHE,HepB,HepB,Routine,2024,4,354230.842105263
HIC,Switzerland,CHE,HepB,HepB,Routine,2023,4,355942.736842105
HIC,Switzerland,CHE,HepB,HepB,Routine,2022,4,359252.747763158
HIC,Switzerland,CHE,HPV,HPV4,Routine,2032,2,112267.184210526
HIC,Switzerland,CHE,HPV,HPV4,Routine,2031,2,111008.842105263
HIC,Switzerland,CHE,HPV,HPV4,Routine,2030,2,112990.736842105
HIC,Switzerland,CHE,HPV,HPV4,Routine,2029,2,113800.421052632
HIC,Switzerland,CHE,HPV,HPV4,Routine,2028,2,114203.368421053
HIC,Switzerland,CHE,HPV,HPV4,Routine,2027,2,114517.8
HIC,Switzerland,CHE,HPV,HPV4,Routine,2026,2,113814.473684211
HIC,Switzerland,CHE,HPV,HPV4,Routine,2025,2,112098.789473684
HIC,Switzerland,CHE,HPV,HPV4,Routine,2024,2,111090.710526316
HIC,Switzerland,CHE,HPV,HPV4,Routine,2023,2,110723.368421053
HIC,Switzerland,CHE,HPV,HPV4,Routine,2022,2,112125.315789474
HIC,Switzerland,CHE,MenACYW-135,MenACYW-135,Routine,2032,2,170507.280263158
HIC,Switzerland,CHE,MenACYW-135,MenACYW-135,Routine,2031,2,170172.652631579
HIC,Switzerland,CHE,MenACYW-135,MenACYW-135,Routine,2030,2,172470.210526316
HIC,Switzerland,CHE,MenACYW-135,MenACYW-135,Routine,2029,2,173863.389473684
HIC,Switzerland,CHE,MenACYW-135,MenACYW-135,Routine,2028,2,174710.378947368
HIC,Switzerland,CHE,MenACYW-135,MenACYW-135,Routine,2027,2,175481.104736842
HIC,Switzerland,CHE,MenACYW-135,MenACYW-135,Routine,2026,2,175472.397368421
HIC,Switzerland,CHE,MenACYW-135,MenACYW-135,Routine,2025,2,174540.065789474
HIC,Switzerland,CHE,MenACYW-135,MenACYW-135,Routine,2024,2,174416.938157895
HIC,Switzerland,CHE,MenACYW-135,MenACYW-135,Routine,2023,2,172665.322368421
HIC,Switzerland,CHE,MenACYW-135,MenACYW-135,Routine,2022,2,171732.483684211
HIC,Switzerland,CHE,MMR,MMR,Routine,2032,2,168055.052631579
HIC,Switzerland,CHE,MMR,MMR,Routine,2031,2,169474.315789474
HIC,Switzerland,CHE,MMR,MMR,Routine,2030,2,170818.021052632
HIC,Switzerland,CHE,MMR,MMR,Routine,2029,2,172357.768421053
HIC,Switzerland,CHE,MMR,MMR,Routine,2028,2,173924.063157895
HIC,Switzerland,CHE,MMR,MMR,Routine,2027,2,175022.715789474
HIC,Switzerland,CHE,MMR,MMR,Routine,2026,2,176105.031578947
HIC,Switzerland,CHE,MMR,MMR,Routine,2025,2,177226.147368421
HIC,Switzerland,CHE,MMR,MMR,Routine,2024,2,178073.621052632
HIC,Switzerland,CHE,MMR,MMR,Routine,2023,2,179881.821315789
HIC,Switzerland,CHE,MMR,MMR,Routine,2022,2,174996.093157895
HIC,Switzerland,CHE,PCV,PCV7,Routine,2032,3,251521.642105263
HIC,Switzerland,CHE,PCV,PCV7,Routine,2031,3,253109.242105263
HIC,Switzerland,CHE,PCV,PCV7,Routine,2030,3,255263.178947368
HIC,Switzerland,CHE,PCV,PCV7,Routine,2029,3,257305.705263158
HIC,Switzerland,CHE,PCV,PCV7,Routine,2028,3,259642.231578947
HIC,Switzerland,CHE,PCV,PCV7,Routine,2027,3,262022.084210526
HIC,Switzerland,CHE,PCV,PCV7,Routine,2026,3,263690.147368421
HIC,Switzerland,CHE,PCV,PCV7,Routine,2025,3,265333.452631579
HIC,Switzerland,CHE,PCV,PCV7,Routine,2024,3,267035.557894737
HIC,Switzerland,CHE,PCV,PCV7,Routine,2023,3,268326.063157895
HIC,Switzerland,CHE,PCV,PCV7,Routine,2022,3,270979.737236842
HIC,Switzerland,CHE,Td,Td,Routine,2032,2,132587.002631579
HIC,Switzerland,CHE,Td,Td,Routine,2031,2,132491.138552632
HIC,Switzerland,CHE,Td,Td,Routine,2030,2,131833.453026316
HIC,Switzerland,CHE,Td,Td,Routine,2029,2,130350.118815789
HIC,Switzerland,CHE,Td,Td,Routine,2028,2,130208.332894737
HIC,Switzerland,CHE,Td,Td,Routine,2027,2,130305.1925
HIC,Switzerland,CHE,Td,Td,Routine,2026,2,129387.176842105
HIC,Switzerland,CHE,Td,Td,Routine,2025,2,127132.526710526
HIC,Switzerland,CHE,Td,Td,Routine,2024,2,123646.295657895
HIC,Switzerland,CHE,Td,Td,Routine,2023,2,122362.654342105
HIC,Switzerland,CHE,Td,Td,Routine,2022,2,119935.414342105
HIC,Switzerland,CHE,Tdap-IPV,Tdap-IPV,Routine,2032,1,99914.1225
HIC,Switzerland,CHE,Tdap-IPV,Tdap-IPV,Routine,2031,1,98873.146578947
HIC,Switzerland,CHE,Tdap-IPV,Tdap-IPV,Routine,2030,1,98221.306578947
HIC,Switzerland,CHE,Tdap-IPV,Tdap-IPV,Routine,2029,1,96450.456710526
HIC,Switzerland,CHE,Tdap-IPV,Tdap-IPV,Routine,2028,1,95999.368421053
HIC,Switzerland,CHE,Tdap-IPV,Tdap-IPV,Routine,2027,1,96593.621052632
HIC,Switzerland,CHE,Tdap-IPV,Tdap-IPV,Routine,2026,1,98739.873684211
HIC,Switzerland,CHE,Tdap-IPV,Tdap-IPV,Routine,2025,1,100352.524210526
HIC,Switzerland,CHE,Tdap-IPV,Tdap-IPV,Routine,2024,1,100190.789473684
HIC,Switzerland,CHE,Tdap-IPV,Tdap-IPV,Routine,2023,1,101776.484210526
HIC,Switzerland,CHE,Tdap-IPV,Tdap-IPV,Routine,2022,1,102727.073684211
HIC,Switzerland,CHE,Varicella,Varicella,Routine,2032,3,90749.307236842
HIC,Switzerland,CHE,Varicella,Varicella,Routine,2031,3,89732.147368421
HIC,Switzerland,CHE,Varicella,Varicella,Routine,2030,3,91334.178947368
HIC,Switzerland,CHE,Varicella,Varicella,Routine,2029,3,91988.673684211
HIC,Switzerland,CHE,Varicella,Varicella,Routine,2028,3,92314.389473684
HIC,Switzerland,CHE,Varicella,Varicella,Routine,2027,3,92568.555
HIC,Switzerland,CHE,Varicella,Varicella,Routine,2026,3,92000.032894737
HIC,Switzerland,CHE,Varicella,Varicella,Routine,2025,3,90613.188157895
HIC,Switzerland,CHE,Varicella,Varicella,Routine,2024,3,89798.324342105
HIC,Switzerland,CHE,Varicella,Varicella,Routine,2023,3,89717.169473684
HIC,Switzerland,CHE,Varicella,Varicella,Routine,2022,3,88851.442105263
HIC,Trinidad,TTO,bOPV,bOPV,Routine,2026,4,94486.256119403
HIC,Trinidad,TTO,bOPV,bOPV,Routine,2025,4,94984.716417910
HIC,Trinidad,TTO,bOPV,bOPV,Routine,2024,4,95346.626865672
HIC,Trinidad,TTO,bOPV,bOPV,Routine,2023,4,96349.850746269
HIC,Trinidad,TTO,bOPV,bOPV,Routine,2022,4,97658.985074627
HIC,Trinidad,TTO,Covid-19,Covid-19,Campaign,2022,1,189767
HIC,Trinidad,TTO,Covid-19,Covid-19,Routine,2032,3,858454.711111111
HIC,Trinidad,TTO,Covid-19,Covid-19,Routine,2031,3,858408.084444445
HIC,Trinidad,TTO,Covid-19,Covid-19,Routine,2030,3,858173.058888889
HIC,Trinidad,TTO,Covid-19,Covid-19,Routine,2029,3,857789.486666667
HIC,Trinidad,TTO,Covid-19,Covid-19,Routine,2028,3,857109.861111111
HIC,Trinidad,TTO,Covid-19,Covid-19,Routine,2027,3,855973.256666667
HIC,Trinidad,TTO,Covid-19,Covid-19,Routine,2026,3,854547.257777778
HIC,Trinidad,TTO,Covid-19,Covid-19,Routine,2025,3,852602.732222222
HIC,Trinidad,TTO,Covid-19,Covid-19,Routine,2024,3,850171.905555556
HIC,Trinidad,TTO,Covid-19,Covid-19,Routine,2023,3,846762.8
HIC,Trinidad,TTO,DTwP,DTwP,Routine,2032,5,38899.575
HIC,Trinidad,TTO,DTwP,DTwP,Routine,2031,5,39205.2375
HIC,Trinidad,TTO,DTwP,DTwP,Routine,2030,5,39549.2625
HIC,Trinidad,TTO,DTwP,DTwP,Routine,2029,5,40047.975
HIC,Trinidad,TTO,DTwP,DTwP,Routine,2028,5,40719.9375
HIC,Trinidad,TTO,DTwP,DTwP,Routine,2027,5,41457.4875
HIC,Trinidad,TTO,DTwP,DTwP,Routine,2026,5,42123.2625
HIC,Trinidad,TTO,DTwP,DTwP,Routine,2025,5,42517.3
HIC,Trinidad,TTO,DTwP,DTwP,Routine,2024,5,42949.175
HIC,Trinidad,TTO,DTwP,DTwP,Routine,2023,5,43332
HIC,Trinidad,TTO,DTwP,DTwP,Routine,2022,5,43786.6875
HIC,Trinidad,TTO,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2032,3,48235.926315789
HIC,Trinidad,TTO,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2031,3,48473.526315789
HIC,Trinidad,TTO,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2030,3,48670.484210526
HIC,Trinidad,TTO,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2029,3,49020.631578947
HIC,Trinidad,TTO,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2028,3,49558.357894737
HIC,Trinidad,TTO,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2027,3,50161.736842105
HIC,Trinidad,TTO,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2026,3,50746.357894737
HIC,Trinidad,TTO,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2025,3,51105.178947368
HIC,Trinidad,TTO,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2024,3,51308.926315789
HIC,Trinidad,TTO,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2023,3,51858.105263158
HIC,Trinidad,TTO,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2022,3,52572.357894737
HIC,Trinidad,TTO,HepB,HepB,Routine,2032,3,54022.736842105
HIC,Trinidad,TTO,HepB,HepB,Routine,2031,3,55179.473684211
HIC,Trinidad,TTO,HepB,HepB,Routine,2030,3,56539.421052632
HIC,Trinidad,TTO,HepB,HepB,Routine,2029,3,57671.147368421
HIC,Trinidad,TTO,HepB,HepB,Routine,2028,3,58534.010526316
HIC,Trinidad,TTO,HepB,HepB,Routine,2027,3,59753.273684211
HIC,Trinidad,TTO,HepB,HepB,Routine,2026,3,60223.578947368
HIC,Trinidad,TTO,HepB,HepB,Routine,2025,3,60567.821052632
HIC,Trinidad,TTO,HepB,HepB,Routine,2024,3,60880.168421053
HIC,Trinidad,TTO,HepB,HepB,Routine,2023,3,61038.885
HIC,Trinidad,TTO,HepB,HepB,Routine,2022,3,61003.219736842
HIC,Trinidad,TTO,HPV,HPV4,Routine,2032,2,26003.157894737
HIC,Trinidad,TTO,HPV,HPV4,Routine,2031,2,26644.210526316
HIC,Trinidad,TTO,HPV,HPV4,Routine,2030,2,27176.210526316
HIC,Trinidad,TTO,HPV,HPV4,Routine,2029,2,27582.947368421
HIC,Trinidad,TTO,HPV,HPV4,Routine,2028,2,28157.684210526
HIC,Trinidad,TTO,HPV,HPV4,Routine,2027,2,28669.052631579
HIC,Trinidad,TTO,HPV,HPV4,Routine,2026,2,29131.789473684
HIC,Trinidad,TTO,HPV,HPV4,Routine,2025,2,29587.157894737
HIC,Trinidad,TTO,HPV,HPV4,Routine,2024,2,29958.526315789
HIC,Trinidad,TTO,HPV,HPV4,Routine,2023,2,30198.736842105
HIC,Trinidad,TTO,HPV,HPV4,Routine,2022,2,30385.672145958
HIC,Trinidad,TTO,IPV,IPV,Routine,2032,1,16078.642105263
HIC,Trinidad,TTO,IPV,IPV,Routine,2031,1,16157.842105263
HIC,Trinidad,TTO,IPV,IPV,Routine,2030,1,16223.494736842
HIC,Trinidad,TTO,IPV,IPV,Routine,2029,1,16340.210526316
HIC,Trinidad,TTO,IPV,IPV,Routine,2028,1,16519.452631579
HIC,Trinidad,TTO,IPV,IPV,Routine,2027,1,16720.578947368
HIC,Trinidad,TTO,IPV,IPV,Routine,2026,1,16915.452631579
HIC,Trinidad,TTO,IPV,IPV,Routine,2025,1,16919.957894737
HIC,Trinidad,TTO,IPV,IPV,Routine,2024,1,16986.231578947
HIC,Trinidad,TTO,IPV,IPV,Routine,2023,1,17166.821052632
HIC,Trinidad,TTO,IPV,IPV,Routine,2022,1,17402
HIC,Trinidad,TTO,MenACYW-135,MenACYW-135,Routine,2032,1,2332.789484211
HIC,Trinidad,TTO,MenACYW-135,MenACYW-135,Routine,2031,1,2287.222910526
HIC,Trinidad,TTO,MenACYW-135,MenACYW-135,Routine,2030,1,2251.280368421
HIC,Trinidad,TTO,MenACYW-135,MenACYW-135,Routine,2029,1,2246.919157895
HIC,Trinidad,TTO,MenACYW-135,MenACYW-135,Routine,2028,1,2249.621052632
HIC,Trinidad,TTO,MenACYW-135,MenACYW-135,Routine,2027,1,2255.847157895
HIC,Trinidad,TTO,MenACYW-135,MenACYW-135,Routine,2026,1,2271.236210526
HIC,Trinidad,TTO,MenACYW-135,MenACYW-135,Routine,2025,1,2254.598621053
HIC,Trinidad,TTO,MenACYW-135,MenACYW-135,Routine,2024,1,2225.779673684
HIC,Trinidad,TTO,MenACYW-135,MenACYW-135,Routine,2023,1,2196.151578947
HIC,Trinidad,TTO,MenACYW-135,MenACYW-135,Routine,2022,1,2199.405473684
HIC,Trinidad,TTO,MMR,MMR,Routine,2032,3,33053.366666667
HIC,Trinidad,TTO,MMR,MMR,Routine,2031,3,33236.266666667
HIC,Trinidad,TTO,MMR,MMR,Routine,2030,3,33534.033333333
HIC,Trinidad,TTO,MMR,MMR,Routine,2029,3,33919.433333333
HIC,Trinidad,TTO,MMR,MMR,Routine,2028,3,34323.933333333
HIC,Trinidad,TTO,MMR,MMR,Routine,2027,3,34702.133333333
HIC,Trinidad,TTO,MMR,MMR,Routine,2026,3,34945.911111111
HIC,Trinidad,TTO,MMR,MMR,Routine,2025,3,35188.822222222
HIC,Trinidad,TTO,MMR,MMR,Routine,2024,3,35607.333333333
HIC,Trinidad,TTO,MMR,MMR,Routine,2023,3,36033.277777778
HIC,Trinidad,TTO,MMR,MMR,Routine,2022,3,36463.311111111
HIC,Trinidad,TTO,PCV,PCV7,Routine,2032,4,64314.568421053
HIC,Trinidad,TTO,PCV,PCV7,Routine,2031,4,64631.368421053
HIC,Trinidad,TTO,PCV,PCV7,Routine,2030,4,64893.978947368
HIC,Trinidad,TTO,PCV,PCV7,Routine,2029,4,65360.842105263
HIC,Trinidad,TTO,PCV,PCV7,Routine,2028,4,66077.810526316
HIC,Trinidad,TTO,PCV,PCV7,Routine,2027,4,66882.315789474
HIC,Trinidad,TTO,PCV,PCV7,Routine,2026,4,67661.810526316
HIC,Trinidad,TTO,PCV,PCV7,Routine,2025,4,68370.442105263
HIC,Trinidad,TTO,PCV,PCV7,Routine,2024,4,68645.389473684
HIC,Trinidad,TTO,PCV,PCV7,Routine,2023,4,69382.568421053
HIC,Trinidad,TTO,PCV,PCV7,Routine,2022,4,70340.715789474
HIC,Trinidad,TTO,Td,Td,Routine,2032,6,23131.35
HIC,Trinidad,TTO,Td,Td,Routine,2031,6,23612.7375
HIC,Trinidad,TTO,Td,Td,Routine,2030,6,24040.9125
HIC,Trinidad,TTO,Td,Td,Routine,2029,6,24429.4875
HIC,Trinidad,TTO,Td,Td,Routine,2028,6,24810.6375
HIC,Trinidad,TTO,Td,Td,Routine,2027,6,25122.4875
HIC,Trinidad,TTO,Td,Td,Routine,2026,6,25375.36
HIC,Trinidad,TTO,Td,Td,Routine,2025,6,25149.145
HIC,Trinidad,TTO,Td,Td,Routine,2024,6,24703.53
HIC,Trinidad,TTO,Td,Td,Routine,2023,6,24507.605
HIC,Trinidad,TTO,Td,Td,Routine,2022,6,24395.425
HIC,Trinidad,TTO,Varicella,Varicella,Routine,2032,3,30591.126315789
HIC,Trinidad,TTO,Varicella,Varicella,Routine,2031,3,30839.778947368
HIC,Trinidad,TTO,Varicella,Varicella,Routine,2030,3,31129.547368421
HIC,Trinidad,TTO,Varicella,Varicella,Routine,2029,3,31460.431578947
HIC,Trinidad,TTO,Varicella,Varicella,Routine,2028,3,31876.484210526
HIC,Trinidad,TTO,Varicella,Varicella,Routine,2027,3,32401.2
HIC,Trinidad,TTO,Varicella,Varicella,Routine,2026,3,32968.010526316
HIC,Trinidad,TTO,Varicella,Varicella,Routine,2025,3,33198.442105263
HIC,Trinidad,TTO,Varicella,Varicella,Routine,2024,3,33591.452631579
HIC,Trinidad,TTO,Varicella,Varicella,Routine,2023,3,33956.526315789
HIC,Trinidad,TTO,Varicella,Varicella,Routine,2022,3,34186.305263158
HIC,Trinidad,TTO,YF,YF,Routine,2032,1,25527.15
HIC,Trinidad,TTO,YF,YF,Routine,2031,1,25629.45
HIC,Trinidad,TTO,YF,YF,Routine,2030,1,25812.6
HIC,Trinidad,TTO,YF,YF,Routine,2029,1,26093.1
HIC,Trinidad,TTO,YF,YF,Routine,2028,1,26411.55
HIC,Trinidad,TTO,YF,YF,Routine,2027,1,26718.45
HIC,Trinidad,TTO,YF,YF,Routine,2026,1,26722.966666667
HIC,Trinidad,TTO,YF,YF,Routine,2025,1,26826.966666667
HIC,Trinidad,TTO,YF,YF,Routine,2024,1,27112
HIC,Trinidad,TTO,YF,YF,Routine,2023,1,27481.916666667
HIC,Trinidad,TTO,YF,YF,Routine,2022,1,27775.433333333
HIC,UAE,ARE,BCG,BCG,Routine,2032,1,159405.84
HIC,UAE,ARE,BCG,BCG,Routine,2031,1,159562.26
HIC,UAE,ARE,BCG,BCG,Routine,2030,1,161154.18
HIC,UAE,ARE,BCG,BCG,Routine,2029,1,163627.2
HIC,UAE,ARE,BCG,BCG,Routine,2028,1,166617
HIC,UAE,ARE,BCG,BCG,Routine,2027,1,170208.72
HIC,UAE,ARE,BCG,BCG,Routine,2026,1,173917.26
HIC,UAE,ARE,BCG,BCG,Routine,2025,1,176994.18
HIC,UAE,ARE,BCG,BCG,Routine,2024,1,179675.1
HIC,UAE,ARE,BCG,BCG,Routine,2023,1,182520.36
HIC,UAE,ARE,BCG,BCG,Routine,2022,1,187092.18
HIC,UAE,ARE,bOPV,bOPV,Routine,2026,4,434793.15
HIC,UAE,ARE,bOPV,bOPV,Routine,2025,4,442485.45
HIC,UAE,ARE,bOPV,bOPV,Routine,2024,4,449187.75
HIC,UAE,ARE,bOPV,bOPV,Routine,2023,4,451691.8
HIC,UAE,ARE,bOPV,bOPV,Routine,2022,4,458281.35
HIC,UAE,ARE,Covid-19,Covid-19,Campaign,2022,1,2767017
HIC,UAE,ARE,Covid-19,Covid-19,Routine,2032,3,5677362.41222222
HIC,UAE,ARE,Covid-19,Covid-19,Routine,2031,3,5639014.65111111
HIC,UAE,ARE,Covid-19,Covid-19,Routine,2030,3,5599273.20333333
HIC,UAE,ARE,Covid-19,Covid-19,Routine,2029,3,5558651.62666667
HIC,UAE,ARE,Covid-19,Covid-19,Routine,2028,3,5518130.30888889
HIC,UAE,ARE,Covid-19,Covid-19,Routine,2027,3,5476477.71666667
HIC,UAE,ARE,Covid-19,Covid-19,Routine,2026,3,5431363.6
HIC,UAE,ARE,Covid-19,Covid-19,Routine,2025,3,5382568.67777778
HIC,UAE,ARE,Covid-19,Covid-19,Routine,2024,3,5333644.04444444
HIC,UAE,ARE,Covid-19,Covid-19,Routine,2023,3,5277519.86666667
HIC,UAE,ARE,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2032,2,167795.621052632
HIC,UAE,ARE,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2031,2,167960.273684211
HIC,UAE,ARE,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2030,2,169635.978947368
HIC,UAE,ARE,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2029,2,172239.157894737
HIC,UAE,ARE,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2028,2,175386.315789474
HIC,UAE,ARE,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2027,2,179167.073684211
HIC,UAE,ARE,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2026,2,183070.8
HIC,UAE,ARE,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2025,2,186309.663157895
HIC,UAE,ARE,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2024,2,189131.684210526
HIC,UAE,ARE,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2023,2,190186.021052632
HIC,UAE,ARE,DTaP-HepB-Hib-IPV,DTaP-HepB-Hib-IPV,Routine,2022,2,192960.568421053
HIC,UAE,ARE,DTaP-Hib-IPV,DTaP-Hib-IPV,Routine,2032,4,83924.905263158
HIC,UAE,ARE,DTaP-Hib-IPV,DTaP-Hib-IPV,Routine,2031,4,84759.631578947
HIC,UAE,ARE,DTaP-Hib-IPV,DTaP-Hib-IPV,Routine,2030,4,86059.136842105
HIC,UAE,ARE,DTaP-Hib-IPV,DTaP-Hib-IPV,Routine,2029,4,87630.631578947
HIC,UAE,ARE,DTaP-Hib-IPV,DTaP-Hib-IPV,Routine,2028,4,89516.842105263
HIC,UAE,ARE,DTaP-Hib-IPV,DTaP-Hib-IPV,Routine,2027,4,91465.578947368
HIC,UAE,ARE,DTaP-Hib-IPV,DTaP-Hib-IPV,Routine,2026,4,93080.842105263
HIC,UAE,ARE,DTaP-Hib-IPV,DTaP-Hib-IPV,Routine,2025,4,94486.642105263
HIC,UAE,ARE,DTaP-Hib-IPV,DTaP-Hib-IPV,Routine,2024,4,95978.936842105
HIC,UAE,ARE,DTaP-Hib-IPV,DTaP-Hib-IPV,Routine,2023,4,97386.210526316
HIC,UAE,ARE,DTaP-Hib-IPV,DTaP-Hib-IPV,Routine,2022,4,99054.543947368
HIC,UAE,ARE,DTaP-IPV,DTaP-IPV,Routine,2032,5,89454.315789474
HIC,UAE,ARE,DTaP-IPV,DTaP-IPV,Routine,2031,5,91398.884210526
HIC,UAE,ARE,DTaP-IPV,DTaP-IPV,Routine,2030,5,93011.021052632
HIC,UAE,ARE,DTaP-IPV,DTaP-IPV,Routine,2029,5,94414.736842105
HIC,UAE,ARE,DTaP-IPV,DTaP-IPV,Routine,2028,5,95902.863157895
HIC,UAE,ARE,DTaP-IPV,DTaP-IPV,Routine,2027,5,98298.663157895
HIC,UAE,ARE,DTaP-IPV,DTaP-IPV,Routine,2026,5,100991.463157895
HIC,UAE,ARE,DTaP-IPV,DTaP-IPV,Routine,2025,5,102252.488684211
HIC,UAE,ARE,DTaP-IPV,DTaP-IPV,Routine,2024,5,101260.545789474
HIC,UAE,ARE,DTaP-IPV,DTaP-IPV,Routine,2023,5,98341.5675
HIC,UAE,ARE,DTaP-IPV,DTaP-IPV,Routine,2022,5,97276.705263158
HIC,UAE,ARE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2032,3,99628.65
HIC,UAE,ARE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2031,3,99726.4125
HIC,UAE,ARE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2030,3,100721.3625
HIC,UAE,ARE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2029,3,102267
HIC,UAE,ARE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2028,3,104135.625
HIC,UAE,ARE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2027,3,106380.45
HIC,UAE,ARE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2026,3,108698.2875
HIC,UAE,ARE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2025,3,110621.3625
HIC,UAE,ARE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2024,3,112296.9375
HIC,UAE,ARE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2023,3,112922.95
HIC,UAE,ARE,DTwP-HepB-Hib,DTwP-HepB-Hib,Routine,2022,3,114570.3375
HIC,UAE,ARE,HepB,HepB,Routine,2032,4,83897.810526316
HIC,UAE,ARE,HepB,HepB,Routine,2031,4,83980.136842105
HIC,UAE,ARE,HepB,HepB,Routine,2030,4,84817.989473684
HIC,UAE,ARE,HepB,HepB,Routine,2029,4,86119.578947368
HIC,UAE,ARE,HepB,HepB,Routine,2028,4,87693.157894737
HIC,UAE,ARE,HepB,HepB,Routine,2027,4,89583.536842105
HIC,UAE,ARE,HepB,HepB,Routine,2026,4,91535.4
HIC,UAE,ARE,HepB,HepB,Routine,2025,4,93154.831578947
HIC,UAE,ARE,HepB,HepB,Routine,2024,4,94565.842105263
HIC,UAE,ARE,HepB,HepB,Routine,2023,4,95093.010526316
HIC,UAE,ARE,HepB,HepB,Routine,2022,4,96480.284210526
HIC,UAE,ARE,HPV,HPV9,Routine,2032,2,64826.210526316
HIC,UAE,ARE,HPV,HPV9,Routine,2031,2,65304.302631579
HIC,UAE,ARE,HPV,HPV9,Routine,2030,2,63584.813157895
HIC,UAE,ARE,HPV,HPV9,Routine,2029,2,61867.684210526
HIC,UAE,ARE,HPV,HPV9,Routine,2028,2,61978.526315789
HIC,UAE,ARE,HPV,HPV9,Routine,2027,2,63490.631578947
HIC,UAE,ARE,HPV,HPV9,Routine,2026,2,65682.842105263
HIC,UAE,ARE,HPV,HPV9,Routine,2025,2,67357.789473684
HIC,UAE,ARE,HPV,HPV9,Routine,2024,2,68018.651315789
HIC,UAE,ARE,HPV,HPV9,Routine,2023,2,67936.225747608
HIC,UAE,ARE,HPV,HPV9,Routine,2022,2,63742.557278708
HIC,UAE,ARE,MenACYW-135,MenACYW-135,Routine,2032,1,55384.04025
HIC,UAE,ARE,MenACYW-135,MenACYW-135,Routine,2031,1,52751.697986842
HIC,UAE,ARE,MenACYW-135,MenACYW-135,Routine,2030,1,50655.561868421
HIC,UAE,ARE,MenACYW-135,MenACYW-135,Routine,2029,1,47825.808394737
HIC,UAE,ARE,MenACYW-135,MenACYW-135,Routine,2028,1,45649.212631579
HIC,UAE,ARE,MenACYW-135,MenACYW-135,Routine,2027,1,47093.570526316
HIC,UAE,ARE,MenACYW-135,MenACYW-135,Routine,2026,1,50361.195789474
HIC,UAE,ARE,MenACYW-135,MenACYW-135,Routine,2025,1,53612.251578947
HIC,UAE,ARE,MenACYW-135,MenACYW-135,Routine,2024,1,55883.207368421
